player,round,hole,strokes,par,yds,score
"Romain, LASALLE",2,4,3,4,185,-1
"Romain, LASALLE",2,5,2,4,159,-2
"Romain, LASALLE",2,6,3,5,284,-2
"Romain, LASALLE",2,7,3,3,146,0
"Romain, LASALLE",2,8,4,5,242,-1
"Romain, LASALLE",2,9,5,4,168,1
"Romain, LASALLE",2,10,3,5,183,-2
"Romain, LASALLE",2,11,3,4,177,-1
"Romain, LASALLE",2,12,5,4,193,1
"Romain, LASALLE",2,13,3,4,129,-1
"Romain, LASALLE",2,14,5,3,104,2
"Romain, LASALLE",2,15,4,4,209,0
"Romain, LASALLE",2,16,4,3,77,1
"Romain, LASALLE",2,17,4,4,188,0
"Romain, LASALLE",2,18,4,5,240,-1
"Bortolin, Gianluca",2,1,4,4,173,0
"Bortolin, Gianluca",2,2,4,4,211,0
"Bortolin, Gianluca",2,3,6,3,114,3
"Bortolin, Gianluca",2,4,3,4,185,-1
"Bortolin, Gianluca",2,5,3,4,159,-1
"Bortolin, Gianluca",2,6,4,5,284,-1
"Bortolin, Gianluca",2,7,4,3,146,1
"Bortolin, Gianluca",2,8,4,5,242,-1
"Bortolin, Gianluca",2,9,5,4,168,1
"Bortolin, Gianluca",2,10,4,5,183,-1
"Bortolin, Gianluca",2,11,3,4,177,-1
"Bortolin, Gianluca",2,12,6,4,193,2
"Bortolin, Gianluca",2,13,3,4,129,-1
"Bortolin, Gianluca",2,14,5,3,104,2
"Bortolin, Gianluca",2,15,4,4,209,0
"Bortolin, Gianluca",2,16,5,3,77,2
"Bortolin, Gianluca",2,17,5,4,188,1
"Bortolin, Gianluca",2,18,3,5,240,-2
"Gubani, Juraj",2,1,4,4,173,0
"Gubani, Juraj",2,2,4,4,211,0
"Gubani, Juraj",2,3,4,3,114,1
"Gubani, Juraj",2,4,3,4,185,-1
"Gubani, Juraj",2,5,3,4,159,-1
"Gubani, Juraj",2,6,4,5,284,-1
"Gubani, Juraj",2,7,3,3,146,0
"Gubani, Juraj",2,8,5,5,242,0
"Gubani, Juraj",2,9,6,4,168,2
"Gubani, Juraj",2,10,3,5,183,-2
"Gubani, Juraj",2,11,4,4,177,0
"Gubani, Juraj",2,12,6,4,193,2
"Gubani, Juraj",2,13,3,4,129,-1
"Gubani, Juraj",2,14,5,3,104,2
"Gubani, Juraj",2,15,4,4,209,0
"Gubani, Juraj",2,16,4,3,77,1
"Gubani, Juraj",2,17,4,4,188,0
"Gubani, Juraj",2,18,4,5,240,-1
"van de Keuken, Herman",2,1,4,4,173,0
"van de Keuken, Herman",2,2,4,4,211,0
"van de Keuken, Herman",2,3,5,3,114,2
"van de Keuken, Herman",2,4,3,4,185,-1
"van de Keuken, Herman",2,5,3,4,159,-1
"van de Keuken, Herman",2,6,3,5,284,-2
"van de Keuken, Herman",2,7,4,3,146,1
"van de Keuken, Herman",2,8,5,5,242,0
"van de Keuken, Herman",2,9,4,4,168,0
"van de Keuken, Herman",2,10,3,5,183,-2
"van de Keuken, Herman",2,11,3,4,177,-1
"van de Keuken, Herman",2,12,5,4,193,1
"van de Keuken, Herman",2,13,3,4,129,-1
"van de Keuken, Herman",2,14,4,3,104,1
"van de Keuken, Herman",2,15,4,4,209,0
"van de Keuken, Herman",2,16,4,3,77,1
"van de Keuken, Herman",2,17,4,4,188,0
"van de Keuken, Herman",2,18,3,5,240,-2
"Wetzel, Simon",2,1,4,4,173,0
"Wetzel, Simon",2,2,4,4,211,0
"Wetzel, Simon",2,3,4,3,114,1
"Wetzel, Simon",2,4,3,4,185,-1
"Wetzel, Simon",2,5,4,4,159,0
"Wetzel, Simon",2,6,3,5,284,-2
"Wetzel, Simon",2,7,3,3,146,0
"Wetzel, Simon",2,8,4,5,242,-1
"Wetzel, Simon",2,9,5,4,168,1
"Wetzel, Simon",2,10,3,5,183,-2
"Wetzel, Simon",2,11,2,4,177,-2
"Wetzel, Simon",2,12,5,4,193,1
"Wetzel, Simon",2,13,2,4,129,-2
"Wetzel, Simon",2,14,5,3,104,2
"Wetzel, Simon",2,15,3,4,209,-1
"Wetzel, Simon",2,16,4,3,77,1
"Wetzel, Simon",2,17,4,4,188,0
"Wetzel, Simon",2,18,4,5,240,-1
"Laurent, GUENAIRE",2,1,4,4,173,0
"Laurent, GUENAIRE",2,2,4,4,211,0
"Laurent, GUENAIRE",2,3,5,3,114,2
"Laurent, GUENAIRE",2,4,3,4,185,-1
"Laurent, GUENAIRE",2,5,4,4,159,0
"Laurent, GUENAIRE",2,6,3,5,284,-2
"Laurent, GUENAIRE",2,7,3,3,146,0
"Laurent, GUENAIRE",2,8,4,5,242,-1
"Laurent, GUENAIRE",2,9,6,4,168,2
"Laurent, GUENAIRE",2,10,4,5,183,-1
"Laurent, GUENAIRE",2,11,3,4,177,-1
"Laurent, GUENAIRE",2,12,5,4,193,1
"Laurent, GUENAIRE",2,13,3,4,129,-1
"Laurent, GUENAIRE",2,14,5,3,104,2
"Laurent, GUENAIRE",2,15,4,4,209,0
"Laurent, GUENAIRE",2,16,4,3,77,1
"Laurent, GUENAIRE",2,17,5,4,188,1
"Laurent, GUENAIRE",2,18,3,5,240,-2
"Perrone, Matias",2,1,4,4,173,0
"Perrone, Matias",2,2,4,4,211,0
"Perrone, Matias",2,3,4,3,114,1
"Perrone, Matias",2,4,3,4,185,-1
"Perrone, Matias",2,5,4,4,159,0
"Perrone, Matias",2,6,3,5,284,-2
"Perrone, Matias",2,7,3,3,146,0
"Perrone, Matias",2,8,4,5,242,-1
"Perrone, Matias",2,9,5,4,168,1
"Perrone, Matias",2,10,4,5,183,-1
"Perrone, Matias",2,11,3,4,177,-1
"Perrone, Matias",2,12,5,4,193,1
"Perrone, Matias",2,13,4,4,129,0
"Perrone, Matias",2,14,5,3,104,2
"Perrone, Matias",2,15,4,4,209,0
"Perrone, Matias",2,16,4,3,77,1
"Perrone, Matias",2,17,4,4,188,0
"Perrone, Matias",2,18,5,5,240,0
"van Eekeres, Neville",2,1,4,4,173,0
"van Eekeres, Neville",2,2,4,4,211,0
"van Eekeres, Neville",2,3,4,3,114,1
"van Eekeres, Neville",2,4,3,4,185,-1
"van Eekeres, Neville",2,5,4,4,159,0
"van Eekeres, Neville",2,6,4,5,284,-1
"van Eekeres, Neville",2,7,4,3,146,1
"van Eekeres, Neville",2,8,4,5,242,-1
"van Eekeres, Neville",2,9,5,4,168,1
"van Eekeres, Neville",2,10,5,5,183,0
"van Eekeres, Neville",2,11,2,4,177,-2
"van Eekeres, Neville",2,12,5,4,193,1
"van Eekeres, Neville",2,13,4,4,129,0
"van Eekeres, Neville",2,14,5,3,104,2
"van Eekeres, Neville",2,15,4,4,209,0
"van Eekeres, Neville",2,16,4,3,77,1
"van Eekeres, Neville",2,17,4,4,188,0
"van Eekeres, Neville",2,18,4,5,240,-1
"Jacot, Lionel",2,1,3,4,173,-1
"Jacot, Lionel",2,2,4,4,211,0
"Jacot, Lionel",2,3,5,3,114,2
"Jacot, Lionel",2,4,3,4,185,-1
"Jacot, Lionel",2,5,4,4,159,0
"Jacot, Lionel",2,6,3,5,284,-2
"Jacot, Lionel",2,7,3,3,146,0
"Jacot, Lionel",2,8,4,5,242,-1
"Jacot, Lionel",2,9,5,4,168,1
"Jacot, Lionel",2,10,4,5,183,-1
"Jacot, Lionel",2,11,3,4,177,-1
"Jacot, Lionel",2,12,5,4,193,1
"Jacot, Lionel",2,13,4,4,129,0
"Jacot, Lionel",2,14,5,3,104,2
"Jacot, Lionel",2,15,4,4,209,0
"Jacot, Lionel",2,16,4,3,77,1
"Jacot, Lionel",2,17,4,4,188,0
"Jacot, Lionel",2,18,4,5,240,-1
"Oliver, Paul",2,1,5,4,173,1
"Oliver, Paul",2,2,4,4,211,0
"Oliver, Paul",2,3,4,3,114,1
"Oliver, Paul",2,4,3,4,185,-1
"Oliver, Paul",2,5,3,4,159,-1
"Oliver, Paul",2,6,3,5,284,-2
"Oliver, Paul",2,7,3,3,146,0
"Oliver, Paul",2,8,4,5,242,-1
"Oliver, Paul",2,9,5,4,168,1
"Oliver, Paul",2,10,4,5,183,-1
"Oliver, Paul",2,11,3,4,177,-1
"Oliver, Paul",2,12,4,4,193,0
"Oliver, Paul",2,13,3,4,129,-1
"Oliver, Paul",2,14,5,3,104,2
"Oliver, Paul",2,15,4,4,209,0
"Oliver, Paul",2,16,4,3,77,1
"Oliver, Paul",2,17,4,4,188,0
"Oliver, Paul",2,18,4,5,240,-1
"Santor, Luca",2,1,4,4,173,0
"Santor, Luca",2,2,4,4,211,0
"Santor, Luca",2,3,6,3,114,3
"Santor, Luca",2,4,4,4,185,0
"Santor, Luca",2,5,3,4,159,-1
"Santor, Luca",2,6,3,5,284,-2
"Santor, Luca",2,7,3,3,146,0
"Santor, Luca",2,8,5,5,242,0
"Santor, Luca",2,9,4,4,168,0
"Santor, Luca",2,10,3,5,183,-2
"Santor, Luca",2,11,4,4,177,0
"Santor, Luca",2,12,6,4,193,2
"Santor, Luca",2,13,4,4,129,0
"Santor, Luca",2,14,5,3,104,2
"Santor, Luca",2,15,4,4,209,0
"Santor, Luca",2,16,3,3,77,0
"Santor, Luca",2,17,4,4,188,0
"Santor, Luca",2,18,3,5,240,-2
"Damien, CYTWINSKI",2,1,4,4,173,0
"Damien, CYTWINSKI",2,2,4,4,211,0
"Damien, CYTWINSKI",2,3,5,3,114,2
"Damien, CYTWINSKI",2,4,3,4,185,-1
"Damien, CYTWINSKI",2,5,3,4,159,-1
"Damien, CYTWINSKI",2,6,3,5,284,-2
"Damien, CYTWINSKI",2,7,4,3,146,1
"Damien, CYTWINSKI",2,8,5,5,242,0
"Damien, CYTWINSKI",2,9,6,4,168,2
"Damien, CYTWINSKI",2,10,4,5,183,-1
"Damien, CYTWINSKI",2,11,2,4,177,-2
"Damien, CYTWINSKI",2,12,6,4,193,2
"Damien, CYTWINSKI",2,13,4,4,129,0
"Damien, CYTWINSKI",2,14,5,3,104,2
"Damien, CYTWINSKI",2,15,4,4,209,0
"Damien, CYTWINSKI",2,16,4,3,77,1
"Damien, CYTWINSKI",2,17,3,4,188,-1
"Damien, CYTWINSKI",2,18,4,5,240,-1
"Lappo, Andrea",2,1,4,4,173,0
"Lappo, Andrea",2,2,4,4,211,0
"Lappo, Andrea",2,3,6,3,114,3
"Lappo, Andrea",2,4,3,4,185,-1
"Lappo, Andrea",2,5,4,4,159,0
"Lappo, Andrea",2,6,4,5,284,-1
"Lappo, Andrea",2,7,4,3,146,1
"Lappo, Andrea",2,8,5,5,242,0
"Lappo, Andrea",2,9,5,4,168,1
"Lappo, Andrea",2,10,3,5,183,-2
"Lappo, Andrea",2,11,3,4,177,-1
"Lappo, Andrea",2,12,5,4,193,1
"Lappo, Andrea",2,13,5,4,129,1
"Lappo, Andrea",2,14,6,3,104,3
"Lappo, Andrea",2,15,4,4,209,0
"Lappo, Andrea",2,16,4,3,77,1
"Lappo, Andrea",2,17,5,4,188,1
"Lappo, Andrea",2,18,3,5,240,-2
"Nicolas, PUSSINI",2,1,4,4,173,0
"Nicolas, PUSSINI",2,2,4,4,211,0
"Nicolas, PUSSINI",2,3,4,3,114,1
"Nicolas, PUSSINI",2,4,3,4,185,-1
"Nicolas, PUSSINI",2,5,3,4,159,-1
"Nicolas, PUSSINI",2,6,4,5,284,-1
"Nicolas, PUSSINI",2,7,3,3,146,0
"Nicolas, PUSSINI",2,8,5,5,242,0
"Nicolas, PUSSINI",2,9,5,4,168,1
"Nicolas, PUSSINI",2,10,3,5,183,-2
"Nicolas, PUSSINI",2,11,3,4,177,-1
"Nicolas, PUSSINI",2,12,5,4,193,1
"Nicolas, PUSSINI",2,13,3,4,129,-1
"Nicolas, PUSSINI",2,14,4,3,104,1
"Nicolas, PUSSINI",2,15,4,4,209,0
"Nicolas, PUSSINI",2,16,5,3,77,2
"Nicolas, PUSSINI",2,17,3,4,188,-1
"Nicolas, PUSSINI",2,18,4,5,240,-1
"Tengeri, Tomas",2,1,3,4,173,-1
"Tengeri, Tomas",2,2,4,4,211,0
"Tengeri, Tomas",2,3,5,3,114,2
"Tengeri, Tomas",2,4,2,4,185,-2
"Tengeri, Tomas",2,5,3,4,159,-1
"Tengeri, Tomas",2,6,3,5,284,-2
"Tengeri, Tomas",2,7,4,3,146,1
"Tengeri, Tomas",2,8,5,5,242,0
"Tengeri, Tomas",2,9,5,4,168,1
"Tengeri, Tomas",2,10,4,5,183,-1
"Tengeri, Tomas",2,11,3,4,177,-1
"Tengeri, Tomas",2,12,6,4,193,2
"Tengeri, Tomas",2,13,4,4,129,0
"Tengeri, Tomas",2,14,4,3,104,1
"Tengeri, Tomas",2,15,4,4,209,0
"Tengeri, Tomas",2,16,4,3,77,1
"Tengeri, Tomas",2,17,5,4,188,1
"Tengeri, Tomas",2,18,3,5,240,-2
"Pavan, Marco",2,1,4,4,173,0
"Pavan, Marco",2,2,4,4,211,0
"Pavan, Marco",2,3,5,3,114,2
"Pavan, Marco",2,4,3,4,185,-1
"Pavan, Marco",2,5,3,4,159,-1
"Pavan, Marco",2,6,3,5,284,-2
"Pavan, Marco",2,7,4,3,146,1
"Pavan, Marco",2,8,5,5,242,0
"Pavan, Marco",2,9,5,4,168,1
"Pavan, Marco",2,10,4,5,183,-1
"Pavan, Marco",2,11,3,4,177,-1
"Pavan, Marco",2,12,5,4,193,1
"Pavan, Marco",2,13,4,4,129,0
"Pavan, Marco",2,14,4,3,104,1
"Pavan, Marco",2,15,3,4,209,-1
"Pavan, Marco",2,16,4,3,77,1
"Pavan, Marco",2,17,5,4,188,1
"Pavan, Marco",2,18,3,5,240,-2
"Arnestad, Stein Tengs",2,1,4,4,173,0
"Arnestad, Stein Tengs",2,2,4,4,211,0
"Arnestad, Stein Tengs",2,3,4,3,114,1
"Arnestad, Stein Tengs",2,4,3,4,185,-1
"Arnestad, Stein Tengs",2,5,4,4,159,0
"Arnestad, Stein Tengs",2,6,3,5,284,-2
"Arnestad, Stein Tengs",2,7,4,3,146,1
"Arnestad, Stein Tengs",2,8,4,5,242,-1
"Arnestad, Stein Tengs",2,9,5,4,168,1
"Arnestad, Stein Tengs",2,10,4,5,183,-1
"Arnestad, Stein Tengs",2,11,3,4,177,-1
"Arnestad, Stein Tengs",2,12,5,4,193,1
"Arnestad, Stein Tengs",2,13,4,4,129,0
"Arnestad, Stein Tengs",2,14,6,3,104,3
"Arnestad, Stein Tengs",2,15,4,4,209,0
"Arnestad, Stein Tengs",2,16,4,3,77,1
"Arnestad, Stein Tengs",2,17,4,4,188,0
"Arnestad, Stein Tengs",2,18,3,5,240,-2
"Guillaume, DODET",2,1,4,4,173,0
"Guillaume, DODET",2,2,4,4,211,0
"Guillaume, DODET",2,3,5,3,114,2
"Guillaume, DODET",2,4,3,4,185,-1
"Guillaume, DODET",2,5,4,4,159,0
"Guillaume, DODET",2,6,3,5,284,-2
"Guillaume, DODET",2,7,4,3,146,1
"Guillaume, DODET",2,8,4,5,242,-1
"Guillaume, DODET",2,9,4,4,168,0
"Guillaume, DODET",2,10,4,5,183,-1
"Guillaume, DODET",2,11,3,4,177,-1
"Guillaume, DODET",2,12,4,4,193,0
"Guillaume, DODET",2,13,3,4,129,-1
"Guillaume, DODET",2,14,5,3,104,2
"Guillaume, DODET",2,15,4,4,209,0
"Guillaume, DODET",2,16,4,3,77,1
"Guillaume, DODET",2,17,4,4,188,0
"Guillaume, DODET",2,18,3,5,240,-2
"Romuald, Pretot",2,1,4,4,173,0
"Romuald, Pretot",2,2,5,4,211,1
"Romuald, Pretot",2,3,5,3,114,2
"Romuald, Pretot",2,4,3,4,185,-1
"Romuald, Pretot",2,5,4,4,159,0
"Romuald, Pretot",2,6,3,5,284,-2
"Romuald, Pretot",2,7,3,3,146,0
"Romuald, Pretot",2,8,3,5,242,-2
"Romuald, Pretot",2,9,5,4,168,1
"Romuald, Pretot",2,10,3,5,183,-2
"Romuald, Pretot",2,11,3,4,177,-1
"Romuald, Pretot",2,12,5,4,193,1
"Romuald, Pretot",2,13,3,4,129,-1
"Romuald, Pretot",2,14,4,3,104,1
"Romuald, Pretot",2,15,5,4,209,1
"Romuald, Pretot",2,16,4,3,77,1
"Romuald, Pretot",2,17,4,4,188,0
"Romuald, Pretot",2,18,3,5,240,-2
"Iron, Nick",2,1,4,4,173,0
"Iron, Nick",2,2,3,4,211,-1
"Iron, Nick",2,3,5,3,114,2
"Iron, Nick",2,4,3,4,185,-1
"Iron, Nick",2,5,4,4,159,0
"Iron, Nick",2,6,3,5,284,-2
"Iron, Nick",2,7,4,3,146,1
"Iron, Nick",2,8,4,5,242,-1
"Iron, Nick",2,9,4,4,168,0
"Iron, Nick",2,10,4,5,183,-1
"Iron, Nick",2,11,3,4,177,-1
"Iron, Nick",2,12,5,4,193,1
"Iron, Nick",2,13,3,4,129,-1
"Iron, Nick",2,14,5,3,104,2
"Iron, Nick",2,15,4,4,209,0
"Iron, Nick",2,16,4,3,77,1
"Iron, Nick",2,17,4,4,188,0
"Iron, Nick",2,18,4,5,240,-1
"Mostaard, Danny",2,1,3,4,173,-1
"Mostaard, Danny",2,2,4,4,211,0
"Mostaard, Danny",2,3,4,3,114,1
"Mostaard, Danny",2,4,3,4,185,-1
"Mostaard, Danny",2,5,3,4,159,-1
"Mostaard, Danny",2,6,3,5,284,-2
"Mostaard, Danny",2,7,3,3,146,0
"Mostaard, Danny",2,8,4,5,242,-1
"Mostaard, Danny",2,9,4,4,168,0
"Mostaard, Danny",2,10,4,5,183,-1
"Mostaard, Danny",2,11,2,4,177,-2
"Mostaard, Danny",2,12,5,4,193,1
"Mostaard, Danny",2,13,4,4,129,0
"Mostaard, Danny",2,14,5,3,104,2
"Mostaard, Danny",2,15,5,4,209,1
"Mostaard, Danny",2,16,4,3,77,1
"Mostaard, Danny",2,17,4,4,188,0
"Mostaard, Danny",2,18,3,5,240,-2
"Frederic, CREVON",2,1,4,4,173,0
"Frederic, CREVON",2,2,4,4,211,0
"Frederic, CREVON",2,3,5,3,114,2
"Frederic, CREVON",2,4,3,4,185,-1
"Frederic, CREVON",2,5,3,4,159,-1
"Frederic, CREVON",2,6,4,5,284,-1
"Frederic, CREVON",2,7,3,3,146,0
"Frederic, CREVON",2,8,4,5,242,-1
"Frederic, CREVON",2,9,5,4,168,1
"Frederic, CREVON",2,10,4,5,183,-1
"Frederic, CREVON",2,11,3,4,177,-1
"Frederic, CREVON",2,12,5,4,193,1
"Frederic, CREVON",2,13,3,4,129,-1
"Frederic, CREVON",2,14,5,3,104,2
"Frederic, CREVON",2,15,3,4,209,-1
"Frederic, CREVON",2,16,4,3,77,1
"Frederic, CREVON",2,17,4,4,188,0
"Frederic, CREVON",2,18,3,5,240,-2
"Azenha, Flávio",2,1,4,4,173,0
"Azenha, Flávio",2,2,4,4,211,0
"Azenha, Flávio",2,3,5,3,114,2
"Azenha, Flávio",2,4,5,4,185,1
"Azenha, Flávio",2,5,3,4,159,-1
"Azenha, Flávio",2,6,5,5,284,0
"Azenha, Flávio",2,7,3,3,146,0
"Azenha, Flávio",2,8,4,5,242,-1
"Azenha, Flávio",2,9,5,4,168,1
"Azenha, Flávio",2,10,4,5,183,-1
"Azenha, Flávio",2,11,3,4,177,-1
"Azenha, Flávio",2,12,5,4,193,1
"Azenha, Flávio",2,13,3,4,129,-1
"Azenha, Flávio",2,14,4,3,104,1
"Azenha, Flávio",2,15,4,4,209,0
"Azenha, Flávio",2,16,4,3,77,1
"Azenha, Flávio",2,17,4,4,188,0
"Azenha, Flávio",2,18,4,5,240,-1
"György, Podusil",2,1,4,4,173,0
"György, Podusil",2,2,4,4,211,0
"György, Podusil",2,3,5,3,114,2
"György, Podusil",2,4,4,4,185,0
"György, Podusil",2,5,4,4,159,0
"György, Podusil",2,6,3,5,284,-2
"György, Podusil",2,7,4,3,146,1
"György, Podusil",2,8,4,5,242,-1
"György, Podusil",2,10,3,5,183,-2
"György, Podusil",2,11,4,4,177,0
"György, Podusil",2,12,4,4,193,0
"György, Podusil",2,13,3,4,129,-1
"György, Podusil",2,14,5,3,104,2
"György, Podusil",2,15,4,4,209,0
"György, Podusil",2,16,4,3,77,1
"György, Podusil",2,17,4,4,188,0
"György, Podusil",2,18,5,5,240,0
"Stoffer, Germon",2,1,4,4,173,0
"Stoffer, Germon",2,2,4,4,211,0
"Stoffer, Germon",2,3,4,3,114,1
"Stoffer, Germon",2,4,3,4,185,-1
"Stoffer, Germon",2,5,4,4,159,0
"Stoffer, Germon",2,6,3,5,284,-2
"Stoffer, Germon",2,7,4,3,146,1
"Stoffer, Germon",2,8,6,5,242,1
"Stoffer, Germon",2,9,5,4,168,1
"Stoffer, Germon",2,10,4,5,183,-1
"Stoffer, Germon",2,11,3,4,177,-1
"Stoffer, Germon",2,12,5,4,193,1
"Stoffer, Germon",2,13,4,4,129,0
"Stoffer, Germon",2,14,5,3,104,2
"Stoffer, Germon",2,15,4,4,209,0
"Stoffer, Germon",2,16,4,3,77,1
"Stoffer, Germon",2,17,4,4,188,0
"Stoffer, Germon",2,18,3,5,240,-2
"Voost, Matthijs",2,1,4,4,173,0
"Voost, Matthijs",2,2,3,4,211,-1
"Voost, Matthijs",2,3,4,3,114,1
"Voost, Matthijs",2,4,4,4,185,0
"Voost, Matthijs",2,5,3,4,159,-1
"Voost, Matthijs",2,6,3,5,284,-2
"Voost, Matthijs",2,7,4,3,146,1
"Voost, Matthijs",2,8,4,5,242,-1
"Voost, Matthijs",2,9,5,4,168,1
"Voost, Matthijs",2,10,4,5,183,-1
"Voost, Matthijs",2,11,3,4,177,-1
"Voost, Matthijs",2,12,6,4,193,2
"Voost, Matthijs",2,13,3,4,129,-1
"Voost, Matthijs",2,15,4,4,209,0
"Voost, Matthijs",2,16,4,3,77,1
"Voost, Matthijs",2,17,5,4,188,1
"Voost, Matthijs",2,18,3,5,240,-2
"Karakas, Attila",2,1,5,4,173,1
"Karakas, Attila",2,2,4,4,211,0
"Karakas, Attila",2,3,4,3,114,1
"Karakas, Attila",2,4,2,4,185,-2
"Karakas, Attila",2,5,3,4,159,-1
"Karakas, Attila",2,6,3,5,284,-2
"Karakas, Attila",2,7,4,3,146,1
"Karakas, Attila",2,8,4,5,242,-1
"Karakas, Attila",2,9,5,4,168,1
"Karakas, Attila",2,10,3,5,183,-2
"Karakas, Attila",2,11,3,4,177,-1
"Karakas, Attila",2,12,5,4,193,1
"Karakas, Attila",2,13,4,4,129,0
"Karakas, Attila",2,14,6,3,104,3
"Karakas, Attila",2,15,4,4,209,0
"Karakas, Attila",2,16,4,3,77,1
"Karakas, Attila",2,17,5,4,188,1
"Karakas, Attila",2,18,3,5,240,-2
"Wallbanks, Daniel",2,1,4,4,173,0
"Wallbanks, Daniel",2,2,4,4,211,0
"Wallbanks, Daniel",2,3,4,3,114,1
"Wallbanks, Daniel",2,4,3,4,185,-1
"Wallbanks, Daniel",2,5,4,4,159,0
"Wallbanks, Daniel",2,6,4,5,284,-1
"Wallbanks, Daniel",2,7,6,3,146,3
"Wallbanks, Daniel",2,8,4,5,242,-1
"Wallbanks, Daniel",2,9,5,4,168,1
"Wallbanks, Daniel",2,10,4,5,183,-1
"Wallbanks, Daniel",2,11,3,4,177,-1
"Wallbanks, Daniel",2,12,5,4,193,1
"Wallbanks, Daniel",2,13,3,4,129,-1
"Wallbanks, Daniel",2,14,4,3,104,1
"Wallbanks, Daniel",2,15,4,4,209,0
"Wallbanks, Daniel",2,16,5,3,77,2
"Wallbanks, Daniel",2,17,4,4,188,0
"Wallbanks, Daniel",2,18,4,5,240,-1
"Monti, Matteo",2,1,4,4,173,0
"Monti, Matteo",2,2,5,4,211,1
"Monti, Matteo",2,3,4,3,114,1
"Monti, Matteo",2,4,3,4,185,-1
"Monti, Matteo",2,5,3,4,159,-1
"Monti, Matteo",2,6,4,5,284,-1
"Monti, Matteo",2,7,4,3,146,1
"Monti, Matteo",2,8,4,5,242,-1
"Monti, Matteo",2,9,5,4,168,1
"Monti, Matteo",2,10,3,5,183,-2
"Monti, Matteo",2,11,3,4,177,-1
"Monti, Matteo",2,12,6,4,193,2
"Monti, Matteo",2,13,3,4,129,-1
"Monti, Matteo",2,14,5,3,104,2
"Monti, Matteo",2,15,4,4,209,0
"Monti, Matteo",2,16,5,3,77,2
"Monti, Matteo",2,17,4,4,188,0
"Monti, Matteo",2,18,3,5,240,-2
"Alexandre, DODET",2,1,3,4,173,-1
"Alexandre, DODET",2,2,4,4,211,0
"Alexandre, DODET",2,3,4,3,114,1
"Alexandre, DODET",2,4,3,4,185,-1
"Alexandre, DODET",2,5,3,4,159,-1
"Alexandre, DODET",2,6,4,5,284,-1
"Alexandre, DODET",2,7,3,3,146,0
"Alexandre, DODET",2,8,5,5,242,0
"Alexandre, DODET",2,10,4,5,183,-1
"Alexandre, DODET",2,11,6,4,177,2
"Alexandre, DODET",2,12,4,4,193,0
"Alexandre, DODET",2,13,3,4,129,-1
"Alexandre, DODET",2,14,4,3,104,1
"Alexandre, DODET",2,15,4,4,209,0
"Alexandre, DODET",2,16,4,3,77,1
"Alexandre, DODET",2,17,4,4,188,0
"Alexandre, DODET",2,18,3,5,240,-2
"Tabet, El Mrabti",2,1,4,4,173,0
"Tabet, El Mrabti",2,2,4,4,211,0
"Tabet, El Mrabti",2,3,4,3,114,1
"Tabet, El Mrabti",2,4,3,4,185,-1
"Tabet, El Mrabti",2,5,4,4,159,0
"Tabet, El Mrabti",2,6,2,5,284,-3
"Tabet, El Mrabti",2,7,3,3,146,0
"Tabet, El Mrabti",2,8,5,5,242,0
"Tabet, El Mrabti",2,9,4,4,168,0
"Tabet, El Mrabti",2,10,3,5,183,-2
"Tabet, El Mrabti",2,11,3,4,177,-1
"Tabet, El Mrabti",2,12,5,4,193,1
"Tabet, El Mrabti",2,13,6,4,129,2
"Tabet, El Mrabti",2,14,5,3,104,2
"Tabet, El Mrabti",2,15,5,4,209,1
"Tabet, El Mrabti",2,16,4,3,77,1
"Tabet, El Mrabti",2,17,5,4,188,1
"Tabet, El Mrabti",2,18,3,5,240,-2
"Kikus, Tomas",2,1,5,4,173,1
"Kikus, Tomas",2,2,5,4,211,1
"Kikus, Tomas",2,3,5,3,114,2
"Kikus, Tomas",2,4,3,4,185,-1
"Kikus, Tomas",2,5,3,4,159,-1
"Kikus, Tomas",2,6,4,5,284,-1
"Kikus, Tomas",2,7,4,3,146,1
"Kikus, Tomas",2,8,3,5,242,-2
"Kikus, Tomas",2,9,5,4,168,1
"Kikus, Tomas",2,10,4,5,183,-1
"Kikus, Tomas",2,11,3,4,177,-1
"Kikus, Tomas",2,12,5,4,193,1
"Kikus, Tomas",2,13,4,4,129,0
"Kikus, Tomas",2,14,6,3,104,3
"Kikus, Tomas",2,15,5,4,209,1
"Kikus, Tomas",2,16,4,3,77,1
"Kikus, Tomas",2,17,5,4,188,1
"Kikus, Tomas",2,18,3,5,240,-2
"Péter, Papp",2,1,4,4,173,0
"Péter, Papp",2,2,4,4,211,0
"Péter, Papp",2,3,5,3,114,2
"Péter, Papp",2,4,3,4,185,-1
"Péter, Papp",2,5,3,4,159,-1
"Péter, Papp",2,6,3,5,284,-2
"Péter, Papp",2,7,6,3,146,3
"Péter, Papp",2,8,4,5,242,-1
"Péter, Papp",2,9,4,4,168,0
"Péter, Papp",2,10,4,5,183,-1
"Péter, Papp",2,11,3,4,177,-1
"Péter, Papp",2,12,5,4,193,1
"Péter, Papp",2,13,3,4,129,-1
"Péter, Papp",2,14,5,3,104,2
"Péter, Papp",2,15,3,4,209,-1
"Péter, Papp",2,16,4,3,77,1
"Péter, Papp",2,17,4,4,188,0
"Péter, Papp",2,18,3,5,240,-2
"Bennett, Lee",2,1,4,4,173,0
"Bennett, Lee",2,2,4,4,211,0
"Bennett, Lee",2,3,5,3,114,2
